BioMarkers,Topotecan.estimate,Topotecan.se,Topotecan.n,Topotecan.tstat,Topotecan.fstat,Topotecan.pvalue,Topotecan.df,Topotecan.fdr
ENSG00000160310,-0.004122744,0.047014,487,-0.087691841,0.007689859,0.930159437,464,0.969334177
ENSG00000260063,0.049221635,0.042186864,487,1.166752655,1.361311759,0.243909563,464,0.506722081
ENSG00000164169,-0.012618033,0.045285414,487,-0.278633492,0.077636623,0.78065024,464,0.899999913
ENSG00000166920,-0.054798251,0.049289377,487,-1.111765932,1.236023487,0.266814515,464,0.530186945
ENSG00000239275,-0.029812229,0.043140233,487,-0.691053974,0.477555595,0.489877198,464,0.724464067
ENSG00000275964,-0.014118589,0.042643789,487,-0.331081944,0.109615254,0.740732055,464,0.878177541
ENSG00000009780,0.060504977,0.04545454,487,1.331109634,1.771852858,0.183806599,464,0.432140817
ENSG00000117602,0.04686073,0.04657609,487,1.006111292,1.012259931,0.314886419,464,0.577195685
ENSG00000235257,-0.033113045,0.043812466,487,-0.755790483,0.571219254,0.450158331,464,0.695146943
ENSG00000101323,-0.007302975,0.042085432,487,-0.173527376,0.03011175,0.862312587,464,0.939902413
ENSG00000131051,-0.010736237,0.043904317,487,-0.244537158,0.059798422,0.806922926,464,0.911463332
ENSG00000185950,-0.086734588,0.049969731,487,-1.735742538,3.012802158,0.083273228,464,0.274163618
ENSG00000115211,0.129849913,0.042100981,487,3.084249088,9.512592438,0.002162446,464,0.029178453
ENSG00000170854,-0.045860269,0.041943757,487,-1.093375323,1.195469596,0.274796353,464,0.537303209
ENSG00000140526,-0.031340229,0.0466851,487,-0.671311167,0.450658682,0.502356379,464,0.731829679
ENSG00000137460,-0.084491869,0.045491808,487,-1.85729856,3.449557942,0.063902075,464,0.235151775
ENSG00000162951,-0.034816398,0.042385459,487,-0.821423168,0.67473602,0.411827121,464,0.664980749
ENSG00000183421,-0.147382277,0.04977606,487,-2.960906864,8.766969456,0.003224569,464,0.037693391
ENSG00000175782,-0.042362137,0.043401356,487,-0.976055591,0.952684516,0.329545504,464,0.591557076
ENSG00000198885,0.262451052,0.052037556,487,5.043493029,25.43682193,6.57E-07,464,0.000138467
ENSG00000178852,-0.06770203,0.04387683,487,-1.543001868,2.380854765,0.123512027,464,0.343325324
ENSG00000205865,-0.027036316,0.041232702,487,-0.655700812,0.429943555,0.512341626,464,0.738550783
ENSG00000157653,0.026141999,0.042821763,487,0.610483961,0.372690667,0.54184016,464,0.758433382
ENSG00000247982,0.050418121,0.049985045,487,1.0086641,1.017403267,0.313661456,464,0.57589923
ENSG00000137672,-0.069938184,0.041925883,487,-1.668138602,2.782686394,0.095962859,464,0.296628634
ENSG00000182504,0.146230584,0.047714759,487,3.064682435,9.39227843,0.002305988,464,0.030599801
ENSG00000236819,0.044720973,0.042990397,487,1.040254942,1.082130344,0.298763208,464,0.561941996
ENSG00000250517,-0.073650253,0.041441159,487,-1.777224746,3.158527797,0.076186256,464,0.26037781
ENSG00000204618,-0.133193423,0.046569944,487,-2.86007265,8.180015561,0.004426459,464,0.046527778
ENSG00000162383,0.001683578,0.041336078,487,0.040729016,0.001658853,0.967529448,464,0.986634473
ENSG00000242173,0.089955614,0.043063164,487,2.088922522,4.363597303,0.037259019,464,0.16947358
ENSG00000078237,0.039971603,0.047097664,487,0.848696089,0.720285051,0.396488046,464,0.652111481
ENSG00000041982,-0.059918217,0.053073712,487,-1.128962259,1.274555781,0.259497096,464,0.52338536
ENSG00000178248,-0.073119375,0.042731236,487,-1.711145801,2.928019951,0.087722525,464,0.282085613
ENSG00000235072,0.046507438,0.042963603,487,1.082484603,1.171772916,0.279599473,464,0.543246637
ENSG00000184012,-0.015293999,0.048926452,487,-0.312591616,0.097713518,0.754731386,464,0.8858063
ENSG00000170054,-0.032980902,0.045585492,487,-0.723495572,0.523445843,0.469740041,464,0.709999591
ENSG00000001561,-0.064369526,0.046869446,487,-1.373379297,1.886170692,0.170297694,464,0.413318852
ENSG00000196937,-0.057032109,0.046438964,487,-1.228108996,1.508251705,0.22002865,464,0.478637011
ENSG00000160181,-0.077670705,0.046904361,487,-1.655937823,2.742130072,0.098410494,464,0.300667033
ENSG00000128011,0.018898287,0.043918087,487,0.430307602,0.185164632,0.667171689,464,0.835709683
ENSG00000177830,-0.017644363,0.042246106,487,-0.417656562,0.174437004,0.676391431,464,0.840441949
ENSG00000124102,-0.12658187,0.044737898,487,-2.829410311,8.00556271,0.004865542,464,0.049330438
ENSG00000109771,-0.030190419,0.044335851,487,-0.680948233,0.463690496,0.496243921,464,0.728774083
ENSG00000164694,-0.042646386,0.044033793,487,-0.968492225,0.937977191,0.333303144,464,0.594889219
ENSG00000259953,0.014864615,0.048120477,487,0.308904137,0.095421766,0.7575331,464,0.88761347
ENSG00000181552,0.00747542,0.041775794,487,0.178941417,0.032020031,0.858061809,464,0.937861756
ENSG00000150750,0.141694302,0.041146151,487,3.44368307,11.85895308,0.00062589,464,0.012912426
ENSG00000181744,0.00398724,0.043119579,487,0.092469373,0.008550585,0.926365034,464,0.967784607
ENSG00000176533,-0.085956369,0.056375478,487,-1.524712014,2.324746726,0.128012219,464,0.35037491
ENSG00000214226,-0.011616874,0.043658211,487,-0.266086815,0.070802193,0.790290544,464,0.90451136
ENSG00000140992,-0.108771564,0.042816198,487,-2.540430205,6.453785624,0.011396493,464,0.083285907
ENSG00000148737,0.03556984,0.06341429,487,0.560912056,0.314622335,0.575128251,464,0.781257627
ENSG00000263812,0.01606285,0.041473007,487,0.387308554,0.150007916,0.698705382,464,0.854337802
ENSG00000271856,-0.062614251,0.072886028,487,-0.85907069,0.73800245,0.390745102,464,0.64690202
ENSG00000235282,-0.003220173,0.042512577,487,-0.075746368,0.005737512,0.939653533,464,0.973963361
ENSG00000111652,-0.002453761,0.04550864,487,-0.053918569,0.002907212,0.957023249,464,0.98199537
ENSG00000115415,-0.119780358,0.042545254,487,-2.815363584,7.926272109,0.005079596,464,0.050856915
ENSG00000182870,-0.06820273,0.042746473,487,-1.595517125,2.545674897,0.111277488,464,0.323916328
ENSG00000254967,0.043967046,0.042680097,487,1.030153377,1.061215981,0.303474684,464,0.565873395
ENSG00000152520,0.164791476,0.051166671,487,3.220680023,10.37277981,0.001368693,464,0.021830409
ENSG00000152969,0.107300128,0.050913498,487,2.107498638,4.441550508,0.035610287,464,0.164566027
ENSG00000254300,-0.075063141,0.04950764,487,-1.516193087,2.298841476,0.130151482,464,0.353740198
ENSG00000085415,0.145909271,0.044075581,487,3.310433304,10.95896866,0.001004143,464,0.017793772
ENSG00000106688,-0.042192909,0.042498274,487,-0.992814639,0.985680907,0.321317745,464,0.583669796
ENSG00000185627,0.082097754,0.041802205,487,1.963957509,3.857129098,0.050131605,464,0.203948652
ENSG00000140262,0.111227838,0.045677148,487,2.435087199,5.929649666,0.015263968,464,0.099159785
ENSG00000095203,-0.008180986,0.052509257,487,-0.155800841,0.024273902,0.876257765,464,0.946190715
ENSG00000012817,-0.033430754,0.045474183,487,-0.735158985,0.540458733,0.462614082,464,0.704439876
ENSG00000170454,-0.06900793,0.041865213,487,-1.648335798,2.717010903,0.099960683,464,0.303254121
ENSG00000119632,0.029358325,0.042691416,487,0.687686839,0.472913188,0.491993617,464,0.726075625
ENSG00000168542,-0.074981606,0.045102159,487,-1.662483744,2.763852199,0.09709115,464,0.298366519
ENSG00000137547,0.041314645,0.042115989,487,0.980972913,0.962307857,0.327117301,464,0.589400612
ENSG00000141639,0.006374524,0.041807786,487,0.15247217,0.023247762,0.878880817,464,0.947245335
ENSG00000189350,0.009175904,0.042783755,487,0.214471693,0.045998107,0.830273461,464,0.922659181
ENSG00000185803,-0.010839109,0.044907135,487,-0.241367194,0.058258122,0.809377162,464,0.912053529
ENSG00000123146,-0.011501577,0.044999984,487,-0.255590699,0.065326605,0.798380162,464,0.907715476
ENSG00000152766,-0.011097885,0.04882006,487,-0.227322228,0.051675395,0.820273315,464,0.917806027
ENSG00000132716,-0.044540134,0.045896161,487,-0.970454453,0.941781845,0.332325613,464,0.594302887
ENSG00000221968,-0.155942327,0.044857243,487,-3.476413562,12.08545126,0.000555965,464,0.011970026
ENSG00000186577,-0.054413136,0.047786101,487,-1.138681239,1.296594965,0.255423683,464,0.519139217
ENSG00000122550,0.141969057,0.043008458,487,3.300956655,10.89631484,0.001037866,464,0.018166292
ENSG00000260230,0.063805616,0.043130053,487,1.479377174,2.188556824,0.139718115,464,0.368072035
ENSG00000211639,0.001723944,0.041775276,487,0.041267079,0.001702972,0.967100728,464,0.986628459
ENSG00000171101,0.028926315,0.054623584,487,0.529557253,0.280430884,0.596672211,464,0.795099287
ENSG00000146166,-0.129385476,0.045052519,487,-2.871881082,8.247700951,0.004267202,464,0.045426074
ENSG00000198464,0.020155856,0.042289253,487,0.476618879,0.227165556,0.633857908,464,0.817400255
ENSG00000145781,-0.005664134,0.042270242,487,-0.13399814,0.017955502,0.893462144,464,0.954163462
ENSG00000131724,-0.166110312,0.062119682,487,-2.674036718,7.150472368,0.007758868,464,0.065999815
ENSG00000011426,0.118152702,0.053054204,487,2.227018675,4.959612178,0.026425115,464,0.138626278
ENSG00000135972,0.156605398,0.04363534,487,3.588957899,12.8806188,0.000367336,464,0.009205932
ENSG00000140932,0.093491319,0.04332329,487,2.157992149,4.656930113,0.031440841,464,0.153553999
ENSG00000137831,-0.061270217,0.047267261,487,-1.296250646,1.680265737,0.195533489,464,0.448966631
ENSG00000073756,-0.043169937,0.04459541,487,-0.968035446,0.937092625,0.333530966,464,0.595037992
ENSG00000168404,0.163318877,0.044853235,487,3.641183915,13.2582203,0.000301945,464,0.008282399
ENSG00000157103,0.004372983,0.041083293,487,0.106441885,0.011329875,0.915277766,464,0.964163983
ENSG00000100483,0.05579325,0.048626176,487,1.147391276,1.31650674,0.251811209,464,0.51504266
ENSG00000182606,-0.030990515,0.044551902,487,-0.695604763,0.483865987,0.487024617,464,0.722294975
ENSG00000124006,-0.074904847,0.04871909,487,-1.537484529,2.363858676,0.124856315,464,0.345320837
ENSG00000171953,0.075755422,0.043433306,487,1.744178115,3.042157297,0.081790227,464,0.271153559
ENSG00000039987,-0.041749673,0.042115331,487,-0.991317718,0.982710817,0.322047129,464,0.58438348
ENSG00000236858,0.041628136,0.041480996,487,1.003547158,1.007106898,0.316119988,464,0.57829222
ENSG00000171724,-0.019366697,0.045647267,487,-0.424268477,0.180003741,0.671566662,464,0.838108497
ENSG00000008710,-0.004363303,0.042950339,487,-0.10158948,0.010320422,0.919126414,464,0.965461224
ENSG00000196642,0.124828547,0.042385874,487,2.945050666,8.673323423,0.003391266,464,0.03896211
ENSG00000078369,0.028719864,0.043391547,487,0.661876924,0.438081062,0.508378669,464,0.735999069
ENSG00000078018,-0.095063325,0.047177966,487,-2.014994136,4.060201368,0.044481521,464,0.189027586
ENSG00000125966,-0.154381622,0.045267521,487,-3.410428036,11.63101939,0.000705277,464,0.014024305
ENSG00000156787,0.183249366,0.041781075,487,4.385941844,19.23648586,1.43E-05,464,0.001027726
ENSG00000133111,0.315452251,0.050876889,487,6.200305451,38.44378769,1.25E-09,464,2.77E-06
ENSG00000228695,-0.043854481,0.041881501,487,-1.047108622,1.096436467,0.295594621,464,0.558679751
ENSG00000279326,-0.042340538,0.041020558,487,-1.032178479,1.065392412,0.302526207,464,0.565250048
ENSG00000198556,0.01841797,0.046127379,487,0.399284993,0.159428505,0.689866935,464,0.848661406
ENSG00000067596,0.038689991,0.043938355,487,0.880551655,0.775371218,0.379016387,464,0.636162961
ENSG00000131899,0.05152654,0.042889172,487,1.201388079,1.443333317,0.230213557,464,0.491083015
ENSG00000100387,0.128868675,0.04292178,487,3.002407539,9.014451032,0.002823111,464,0.03451159
ENSG00000117069,-0.037933511,0.044826714,487,-0.846225558,0.716097695,0.397863126,464,0.652918605
ENSG00000175600,0.004855269,0.04485791,487,0.108236639,0.01171517,0.91385477,464,0.963258826
ENSG00000142959,0.016802246,0.044563225,487,0.37704287,0.142161326,0.706314123,464,0.859616591
ENSG00000093144,0.111831727,0.044865426,487,2.492603673,6.213073071,0.013028737,464,0.090027783
ENSG00000026025,0.056346643,0.051093025,487,1.102824551,1.21622199,0.270675021,464,0.534197306
ENSG00000239810,-0.017544481,0.041885494,487,-0.41886771,0.175450159,0.675506641,464,0.840093472
ENSG00000135452,-0.102297282,0.042533797,487,-2.405082308,5.784420906,0.016559421,464,0.104672588
ENSG00000278937,0.03858176,0.043907964,487,0.878696174,0.772106967,0.38002083,464,0.637154576
ENSG00000168297,0.058135937,0.053417803,487,1.088325117,1.18445156,0.277016565,464,0.539989982
ENSG00000174891,0.087829708,0.042072822,487,2.087564001,4.357923459,0.037382113,464,0.169714294
ENSG00000167741,0.019659305,0.048110693,487,0.408626515,0.166975629,0.683002289,464,0.844304171
ENSG00000109062,-0.00154043,0.047249538,487,-0.032602004,0.001062891,0.974005991,464,0.989186698
ENSG00000117758,-0.018246398,0.042827643,487,-0.426042536,0.181512242,0.670274413,464,0.837383007
ENSG00000215386,0.001177611,0.045624311,487,0.025811044,0.00066621,0.97941915,464,0.991746678
ENSG00000006625,0.169979607,0.044760582,487,3.797528947,14.4212261,0.000165563,464,0.005497894
ENSG00000131142,0.039065695,0.042770403,487,0.913381522,0.834265804,0.36151627,464,0.621160271
ENSG00000095787,0.075795708,0.047134748,487,1.608064351,2.585870959,0.10850127,464,0.31902595
ENSG00000111305,0.040829012,0.042095386,487,0.96991654,0.940738095,0.332593402,464,0.594470256
ENSG00000259895,0.007321392,0.043675415,487,0.167631873,0.028100445,0.86694593,464,0.941927581
ENSG00000224832,-0.069834892,0.042545478,487,-1.641417521,2.69425148,0.101388365,464,0.306029637
ENSG00000049246,-0.085646128,0.044098938,487,-1.942135836,3.771891606,0.052725437,464,0.210520505
ENSG00000205707,-0.021125118,0.041449569,487,-0.509658329,0.259751612,0.610533164,464,0.803504179
ENSG00000273983,0.050390647,0.045040905,487,1.118775207,1.251657965,0.263814899,464,0.527227342
ENSG00000250658,0.015785318,0.042203927,487,0.374024851,0.139894589,0.708556679,464,0.861192045
ENSG00000123201,-0.055533128,0.043643421,487,-1.272428396,1.619074024,0.20385821,464,0.458965972
ENSG00000115053,0.262586271,0.046906623,487,5.59806389,31.33831932,3.71E-08,464,2.13E-05
ENSG00000254109,-0.119299297,0.046763546,487,-2.551117434,6.50820016,0.011057661,464,0.082128565
ENSG00000120832,-0.006138178,0.043636092,487,-0.140667465,0.019787336,0.888193693,464,0.952044018
ENSG00000149507,-0.045529358,0.041419741,487,-1.099218807,1.208281986,0.272242643,464,0.535335461
ENSG00000134825,-0.008162104,0.042418111,487,-0.192420257,0.037025555,0.847497213,464,0.931869979
ENSG00000105501,-0.011954813,0.058943548,487,-0.202818012,0.041135146,0.839366184,464,0.927507546
ENSG00000140968,-0.010225371,0.051851959,487,-0.197203176,0.038889093,0.843754899,464,0.929512979
ENSG00000027697,-0.024080094,0.04484457,487,-0.536967878,0.288334502,0.591547184,464,0.792052211
ENSG00000158786,-0.037237882,0.043350297,487,-0.858999471,0.737880091,0.390784353,464,0.646913515
ENSG00000251432,-0.114086952,0.044940192,487,-2.538639611,6.444691072,0.011454159,464,0.083585305
ENSG00000007516,-0.116329227,0.044398191,487,-2.620134373,6.865104133,0.009077665,464,0.072734514
ENSG00000108582,-0.033221247,0.04284515,487,-0.77537941,0.601213229,0.438510484,464,0.686476012
ENSG00000011590,0.011657753,0.045139165,487,0.25826248,0.066699509,0.796318855,464,0.906560279
ENSG00000197568,-0.090068897,0.044520551,487,-2.023085845,4.092876336,0.043637194,464,0.18642867
ENSG00000183878,-0.088903088,0.047107402,487,-1.887242437,3.561684017,0.059751638,464,0.226432165
ENSG00000111291,-0.052348531,0.045218765,487,-1.157672723,1.340206133,0.247593184,464,0.511019737
ENSG00000277895,-0.038947272,0.041578145,487,-0.936724607,0.87745299,0.34938752,464,0.609984242
ENSG00000171606,-0.066701017,0.043134826,487,-1.546337915,2.391160948,0.122704721,464,0.342268823
ENSG00000147697,-0.019018086,0.045305885,487,-0.419770763,0.176207493,0.674847219,464,0.839750192
ENSG00000124657,-0.063450983,0.041635723,487,-1.523955363,2.322439948,0.128201111,464,0.350556992
ENSG00000182307,0.064246452,0.04215416,487,1.524083304,2.322829917,0.128169157,464,0.350556992
ENSG00000234263,0.004131273,0.042213227,487,0.097866778,0.009577906,0.922080341,464,0.966476483
ENSG00000125735,0.034423687,0.04574962,487,0.752436568,0.566160789,0.452170103,464,0.696454491
ENSG00000110811,0.222727659,0.048773446,487,4.566576237,20.85361853,6.36E-06,464,0.00064319
ENSG00000126453,0.069846693,0.044494682,487,1.569776194,2.4641973,0.11714884,464,0.33319139
ENSG00000105364,0.070712498,0.043385629,487,1.629859917,2.656443348,0.103809733,464,0.310817382
ENSG00000120158,0.07273047,0.04598914,487,1.581470549,2.501049098,0.114451864,464,0.328995712
ENSG00000154654,0.078375918,0.042832451,487,1.829825678,3.348262012,0.067917439,464,0.2432878
ENSG00000149295,-0.014118175,0.041931155,487,-0.336698924,0.113366166,0.736496103,464,0.875479464
ENSG00000166596,-0.120621122,0.041729753,487,-2.890530438,8.355166212,0.004026275,464,0.043626694
ENSG00000169692,0.051831263,0.050578481,487,1.024769082,1.050151671,0.306006106,464,0.568305163
ENSG00000196611,0.062669047,0.046698196,487,1.342001457,1.800967911,0.180251833,464,0.427345808
ENSG00000273001,-0.060775929,0.046617348,487,-1.303719153,1.699683629,0.192975802,464,0.445178279
ENSG00000203527,-0.031241807,0.042420363,487,-0.736481365,0.5424048,0.461809987,464,0.70371078
ENSG00000233828,-0.01493778,0.041340117,487,-0.361338603,0.130565586,0.71801081,464,0.865531644
ENSG00000279152,0.01750553,0.043992396,487,0.397921732,0.158341704,0.690870893,464,0.849441161
ENSG00000109163,-0.035108227,0.043685551,487,-0.803657631,0.645865588,0.422006241,464,0.672951764
ENSG00000111049,-0.030698718,0.041098211,487,-0.746959953,0.557949172,0.455466063,464,0.699191386
ENSG00000198886,-0.137704108,0.043585722,487,-3.159385752,9.981718328,0.001684297,464,0.024865063
ENSG00000126458,-0.129643782,0.053983258,487,-2.401555358,5.767468139,0.016717885,464,0.105104846
ENSG00000277011,-0.024217811,0.041400754,487,-0.584960625,0.342178932,0.558858533,464,0.771018391
ENSG00000257761,0.029247619,0.041721639,487,0.701017984,0.491426213,0.483643193,464,0.719500097
ENSG00000257354,-0.043432883,0.042796074,487,-1.014880082,1.029981581,0.310691895,464,0.572968734
ENSG00000197467,-0.024726427,0.043787944,487,-0.564685722,0.318869965,0.572560429,464,0.779716406
