BioMarkers,Irinotecan.estimate,Irinotecan.se,Irinotecan.n,Irinotecan.tstat,Irinotecan.fstat,Irinotecan.pvalue,Irinotecan.df,Irinotecan.fdr
ENSG00000141295,-0.111256146,0.05201294,309,-2.139008987,4.575359446,0.033281703,286,0.188193112
ENSG00000178719,-0.163304843,0.056316914,309,-2.899747694,8.408536688,0.004024209,286,0.054742358
ENSG00000126218,0.020907696,0.056666521,309,0.368960296,0.1361317,0.712430311,286,0.881819814
ENSG00000188981,-0.045792639,0.051566971,309,-0.888022676,0.788584273,0.375274763,286,0.666409985
ENSG00000157703,-0.002872421,0.061170354,309,-0.046957731,0.002205028,0.962579689,286,0.986643884
ENSG00000112304,-0.024333257,0.05198751,309,-0.468059663,0.219079848,0.640098413,286,0.844299482
ENSG00000146674,-0.058670237,0.064348357,309,-0.911759666,0.831305688,0.362663111,286,0.655822014
ENSG00000272077,0.074877872,0.054430965,309,1.375648456,1.892408674,0.170006896,286,0.451104875
ENSG00000152672,-0.018875501,0.052282984,309,-0.361025697,0.130339554,0.718346767,286,0.884798897
ENSG00000108231,0.137784308,0.055506979,309,2.482287998,6.161753703,0.013628144,286,0.115020859
ENSG00000104356,0.153168871,0.05349782,309,2.863086234,8.197262784,0.004505624,286,0.058929207
ENSG00000122873,0.011872,0.053352538,309,0.222519881,0.049515097,0.824068025,286,0.933601295
ENSG00000105991,0.069200672,0.056601987,309,1.222583778,1.494711095,0.222493485,286,0.518529976
ENSG00000060718,-0.058428166,0.05566595,309,-1.049621277,1.101704824,0.294778395,286,0.594542978
ENSG00000128016,-0.115705912,0.056229922,309,-2.057728489,4.234246534,0.040522423,286,0.208449826
ENSG00000087266,-0.01266727,0.05591781,309,-0.226533722,0.051317527,0.820948157,286,0.932002829
ENSG00000204227,-0.024100886,0.053514261,309,-0.450363806,0.202827558,0.652789341,286,0.850642795
ENSG00000122299,-0.025513493,0.059933022,309,-0.425700102,0.181220577,0.670646555,286,0.859567728
ENSG00000100714,0.093883879,0.052373034,309,1.792599575,3.213413238,0.07409371,286,0.289211004
ENSG00000234859,-0.015145578,0.057518422,309,-0.263317,0.069335843,0.792495863,286,0.919037287
ENSG00000167701,-0.035760873,0.051579614,309,-0.693314095,0.480684434,0.488675113,286,0.75103465
ENSG00000198440,-0.00605851,0.058849351,309,-0.102949475,0.010598594,0.918075219,286,0.970159765
ENSG00000183671,-0.116182063,0.0552632,309,-2.102340482,4.419835503,0.036397576,286,0.197086281
ENSG00000168481,0.02644463,0.05776988,309,0.45775809,0.209542469,0.647473819,286,0.848748137
ENSG00000182968,0.128033237,0.050806708,309,2.520006576,6.350433141,0.012279878,286,0.107564426
ENSG00000155906,0.169232847,0.055546476,309,3.046689173,9.282314919,0.002529749,286,0.041898839
ENSG00000278343,-0.004466757,0.052169135,309,-0.085620678,0.007330901,0.931827868,286,0.974740095
ENSG00000156170,0.048697148,0.053541592,309,0.909519991,0.827226614,0.363841543,286,0.656712012
ENSG00000196724,-0.071981612,0.054560839,309,-1.319290771,1.740528139,0.188127142,286,0.47571997
ENSG00000058335,-0.078799932,0.052134762,309,-1.511466228,2.284530159,0.131773818,286,0.39549174
ENSG00000203778,-0.030943309,0.056517051,309,-0.547503949,0.299760574,0.584459556,286,0.812598861
ENSG00000143190,0.211975643,0.064203795,309,3.301606143,10.90060313,0.001083367,286,0.02476409
ENSG00000148734,-0.104944593,0.051909884,309,-2.021668796,4.08714472,0.044141638,286,0.219002024
ENSG00000142192,-0.185666289,0.066626027,309,-2.7866931,7.765658433,0.00568118,286,0.067075437
ENSG00000168002,0.052792675,0.053344489,309,0.989655651,0.979418309,0.323178986,286,0.619088876
ENSG00000125505,-0.099319201,0.059531012,309,-1.668360707,2.783427449,0.096338517,286,0.334308854
ENSG00000171206,-0.083257486,0.055985953,309,-1.487113866,2.21150765,0.138086359,286,0.405822703
ENSG00000085832,-0.000979819,0.058977424,309,-0.016613466,0.000276007,0.986756565,286,0.995055319
ENSG00000114770,0.021126822,0.055235126,309,0.382488898,0.146297757,0.702382847,286,0.875481296
ENSG00000155393,0.143285199,0.050977563,309,2.810750273,7.900317096,0.005283987,286,0.064358245
ENSG00000214922,0.010667997,0.052420867,309,0.203506683,0.04141497,0.838883742,286,0.939253304
ENSG00000140332,-0.024229324,0.057946847,309,-0.418130154,0.174832826,0.676165733,286,0.863106228
ENSG00000228397,-0.079283023,0.055808437,309,-1.420627913,2.018183668,0.156514243,286,0.432285711
ENSG00000272994,0.085137413,0.05751435,309,1.480281235,2.191232536,0.139898933,286,0.408675527
ENSG00000011523,-0.011994224,0.059738172,309,-0.200779888,0.040312564,0.841013397,286,0.939757381
ENSG00000163141,-0.091517357,0.05454483,309,-1.677837421,2.815138412,0.094471235,286,0.331225532
ENSG00000181830,-0.07168241,0.053352281,309,-1.34356786,1.805174593,0.180153186,286,0.464749729
ENSG00000166851,0.210527704,0.049389788,309,4.262575574,18.16955052,2.75E-05,286,0.002750593
ENSG00000231667,-0.063447484,0.053727083,309,-1.180921815,1.394576334,0.238614915,286,0.536675846
ENSG00000240694,0.028113076,0.056244968,309,0.499832741,0.249832769,0.617577185,286,0.831631846
ENSG00000187796,0.093595183,0.056589245,309,1.653939412,2.735515577,0.099236915,286,0.338752128
ENSG00000181408,4.63E-05,0.052849741,309,0.000876197,7.68E-07,0.999301507,286,0.999601028
ENSG00000078061,-0.051398393,0.053081812,309,-0.96828633,0.937578418,0.333719502,286,0.630501235
ENSG00000116747,0.047966761,0.058448642,309,0.820665099,0.673491204,0.412520543,286,0.696462424
ENSG00000115318,0.023336094,0.073751513,309,0.316415116,0.100118526,0.75191826,286,0.902933208
ENSG00000132677,-0.007625864,0.055398605,309,-0.137654449,0.018948747,0.890610382,286,0.957662028
ENSG00000258584,-0.09620065,0.05258742,309,-1.82934721,3.346511216,0.068388653,286,0.276873108
ENSG00000149743,-0.084588466,0.05349186,309,-1.581333403,2.500615333,0.114907062,286,0.366618707
ENSG00000074800,0.054557299,0.053639798,309,1.017104861,1.034502298,0.309963184,286,0.607251143
ENSG00000039600,0.089665395,0.051092018,309,1.754978527,3.079949629,0.080333707,286,0.302368827
ENSG00000171729,-0.091676835,0.07337006,309,-1.249512886,1.561282452,0.212499135,286,0.506234601
ENSG00000225868,-0.092924574,0.053233947,309,-1.745588648,3.047079728,0.081956334,286,0.305305392
ENSG00000132964,0.258773298,0.055000511,309,4.70492536,22.13632265,3.96E-06,286,0.000762327
ENSG00000179520,0.079485254,0.053206978,309,1.493887781,2.231700702,0.136307374,286,0.402866252
ENSG00000187481,0.07056056,0.051961255,309,1.357945649,1.844016386,0.175551272,286,0.457964298
ENSG00000170604,-0.022298693,0.052170781,309,-0.427417272,0.182685524,0.66939705,286,0.859022579
ENSG00000112592,0.215452176,0.056236692,309,3.83116728,14.67784273,0.000156802,286,0.00784952
ENSG00000122085,0.180070969,0.0532027,309,3.384620906,11.45565868,0.000812427,286,0.021136067
ENSG00000166323,-0.02063829,0.053422169,309,-0.38632446,0.149246588,0.699543635,286,0.874378491
ENSG00000279816,0.065043651,0.053321785,309,1.219832598,1.487991568,0.223533284,286,0.519877346
ENSG00000182591,-0.067286254,0.054463581,309,-1.235435729,1.52630144,0.217682246,286,0.513291249
ENSG00000137101,0.064697603,0.063648398,309,1.016484397,1.033240529,0.310257895,286,0.607365928
ENSG00000104892,-0.058397268,0.058348939,309,-1.000828273,1.001657232,0.317755849,286,0.61415751
ENSG00000196417,-0.09973297,0.053079045,309,-1.878951845,3.530460035,0.061267956,286,0.261385643
ENSG00000248275,-0.027489981,0.052930183,309,-0.519363052,0.26973798,0.603909277,286,0.82318326
ENSG00000198758,-0.00262119,0.062081169,309,-0.042221976,0.001782695,0.966351205,286,0.987860758
ENSG00000184985,-0.09457708,0.052841819,309,-1.789814996,3.203437721,0.074541502,286,0.290141524
ENSG00000143355,-0.024878849,0.052347062,309,-0.475267339,0.225879043,0.634959196,286,0.841586318
ENSG00000125968,0.075410088,0.079108316,309,0.953251079,0.90868762,0.341267823,286,0.637517203
ENSG00000155366,-0.149385755,0.071020457,309,-2.103418683,4.424370154,0.03630251,286,0.196727547
ENSG00000184330,-0.003612179,0.052150419,309,-0.069264616,0.004797587,0.944827393,286,0.979867072
ENSG00000110446,-0.070823547,0.053804017,309,-1.316324509,1.732710213,0.189119102,286,0.477122452
ENSG00000198889,-0.078601002,0.060539768,309,-1.298336692,1.685678167,0.195217623,286,0.485439451
ENSG00000176890,0.161538708,0.053874608,309,2.998420107,8.990523141,0.002952351,286,0.045934637
ENSG00000012048,0.194060288,0.056664155,309,3.424745123,11.72887916,0.000705483,286,0.019746375
ENSG00000113302,-0.004108618,0.053023958,309,-0.077486076,0.006004092,0.938291048,286,0.977286863
ENSG00000184076,0.07896183,0.051712502,309,1.526938892,2.33154238,0.127881336,286,0.389414464
ENSG00000133401,0.008611103,0.05288055,309,0.162840643,0.026517075,0.870758905,286,0.950717371
ENSG00000177807,0.035697471,0.05236978,309,0.681642575,0.464636599,0.496016586,286,0.756568869
ENSG00000149187,0.158916826,0.060737967,309,2.616433081,6.845722065,0.009357534,286,0.09013036
ENSG00000265692,-0.007048155,0.054662912,309,-0.128938522,0.016625142,0.897496922,286,0.960527972
ENSG00000176769,0.024069031,0.051585562,309,0.466584637,0.217701223,0.641152289,286,0.844633779
ENSG00000254389,0.039723208,0.055461947,309,0.716224564,0.512977626,0.474437099,286,0.740725329
ENSG00000089682,-0.019234164,0.055798479,309,-0.344707677,0.118823383,0.730567493,286,0.891323618
ENSG00000163811,0.193037313,0.054725992,309,3.527342443,12.44214471,0.000488802,286,0.015710707
ENSG00000172456,-0.020667773,0.050980876,309,-0.405402474,0.164351166,0.685484788,286,0.867865319
ENSG00000189298,-0.06015397,0.059942006,309,-1.003536159,1.007084823,0.316450533,286,0.612765252
ENSG00000272711,0.086460972,0.053058454,309,1.629541847,2.655406633,0.104299231,286,0.346982523
ENSG00000186479,0.087180649,0.051129744,309,1.705086731,2.907320759,0.089264105,286,0.319719376
ENSG00000141946,-0.005480732,0.051663109,309,-0.106085983,0.011254236,0.915588502,286,0.96937261
ENSG00000100554,-0.065232191,0.067782668,309,-0.962372724,0.92616126,0.336675365,286,0.633012912
ENSG00000188404,0.051766892,0.065196625,309,0.79401184,0.630454802,0.427846848,286,0.707565683
ENSG00000136026,-0.054888908,0.068589272,309,-0.800255008,0.640408077,0.424227284,286,0.70485617
ENSG00000107551,0.061991993,0.058063871,309,1.067651752,1.139880264,0.28657799,286,0.587041502
ENSG00000260569,-0.106222103,0.050922966,309,-2.08593709,4.351133541,0.037870404,286,0.201357532
ENSG00000083817,-0.023717822,0.053172116,309,-0.446057512,0.198967304,0.655893209,286,0.85266543
ENSG00000139629,-0.014114366,0.059809462,309,-0.235988853,0.055690739,0.813610228,286,0.928690232
ENSG00000272138,-0.03261145,0.054072127,309,-0.603110164,0.36374187,0.546913371,286,0.789317222
ENSG00000273597,-0.031178416,0.050784775,309,-0.61393234,0.376912918,0.539748052,286,0.784474806
ENSG00000003393,0.012942661,0.056362429,309,0.229632778,0.052731213,0.818541275,286,0.930853618
ENSG00000237435,0.033938473,0.052486913,309,0.646608286,0.418102276,0.518404056,286,0.770811822
ENSG00000173692,0.113596853,0.055407362,309,2.050212258,4.203370301,0.041255206,286,0.21052351
ENSG00000148082,-0.040072169,0.05950009,309,-0.67348082,0.453576415,0.501185328,286,0.760391878
ENSG00000163956,-0.121683446,0.055067377,309,-2.209719317,4.88285946,0.027916762,286,0.170463366
ENSG00000165416,0.217618494,0.051752964,309,4.204947457,17.68158312,3.50E-05,286,0.003286101
ENSG00000234884,-0.000103794,0.050814142,309,-0.002042611,4.17E-06,0.998371658,286,0.999330361
ENSG00000143493,0.19772188,0.058304324,309,3.39120438,11.50026715,0.000793901,286,0.020954743
ENSG00000198270,-0.016677543,0.055422115,309,-0.300918559,0.090551979,0.763695244,286,0.907712564
ENSG00000134046,-0.006844907,0.058168384,309,-0.117674018,0.013847174,0.906408552,286,0.964856991
ENSG00000155463,0.091797463,0.055856192,309,1.643460814,2.700963448,0.101386467,286,0.342655228
ENSG00000204590,0.180778877,0.053170451,309,3.399987678,11.55991621,0.000769798,286,0.020690507
ENSG00000198445,0.032801912,0.054849201,309,0.598038095,0.357649564,0.550287784,286,0.791606215
ENSG00000113558,0.010031941,0.051008475,309,0.196672035,0.038679889,0.844223878,286,0.940859984
ENSG00000234917,0.10451,0.058404845,309,1.789406333,3.201975024,0.074607406,286,0.290141524
ENSG00000221968,-0.105080398,0.056453693,309,-1.861355624,3.46464476,0.063719804,286,0.266675926
ENSG00000107669,0.010551793,0.054517019,309,0.193550436,0.037461771,0.846665299,286,0.941554257
ENSG00000032742,0.094595172,0.053235201,309,1.776928983,3.15747661,0.07664275,286,0.294736783
ENSG00000118689,-0.188182659,0.051637236,309,-3.644320894,13.28107478,0.000318329,286,0.012054669
ENSG00000273983,0.065728704,0.056491867,309,1.163507386,1.353749438,0.245593482,286,0.544421995
ENSG00000160055,-0.149154859,0.056669743,309,-2.632001667,6.927432773,0.008949215,286,0.087495563
ENSG00000261000,-0.102920796,0.056882725,309,-1.809350675,3.273749864,0.071446365,286,0.283407688
ENSG00000120563,-0.104049175,0.053295931,309,-1.952291178,3.811440845,0.05187917,286,0.239138316
ENSG00000184271,0.000539307,0.054080176,309,0.009972365,9.94E-05,0.992050288,286,0.997013164
ENSG00000167380,0.007841679,0.05291393,309,0.148196868,0.021962312,0.882291834,286,0.955141791
ENSG00000197362,0.054936818,0.055888134,309,0.982978196,0.966246134,0.326448982,286,0.623022025
ENSG00000151005,0.112596045,0.051590078,309,2.182513563,4.763365454,0.029885042,286,0.177309061
ENSG00000187848,-0.103515256,0.054678289,309,-1.893169265,3.584089865,0.059344736,286,0.25654555
ENSG00000127325,0.084442628,0.053121304,309,1.589618895,2.526888232,0.113025517,286,0.363686798
ENSG00000169306,-0.070204872,0.061099456,309,-1.149026153,1.320261101,0.251505223,286,0.55051821
ENSG00000118557,0.077952717,0.058712933,309,1.327692437,1.762767207,0.185338458,286,0.472465598
ENSG00000085224,-0.0200982,0.052494576,309,-0.382862416,0.14658363,0.702106171,286,0.875446533
ENSG00000257354,-0.040989051,0.052991707,309,-0.773499346,0.598301238,0.43986577,286,0.715815139
ENSG00000197016,0.003999321,0.05418532,309,0.073808208,0.005447652,0.94121459,286,0.978672301
ENSG00000168813,0.035581315,0.056319573,309,0.631775298,0.399140027,0.528038375,286,0.776670092
ENSG00000143158,0.004465865,0.06240239,309,0.071565615,0.005121637,0.942997624,286,0.979087568
ENSG00000156860,-0.032617025,0.054529761,309,-0.598150895,0.357784493,0.550212628,286,0.791597762
ENSG00000136573,0.143624988,0.066449508,309,2.161415371,4.671716408,0.031492954,286,0.182450336
ENSG00000103599,0.049190931,0.051987519,309,0.946206551,0.895306836,0.344841977,286,0.641203059
ENSG00000218690,0.01835076,0.054765106,309,0.335081246,0.112279441,0.737809434,286,0.895604759
ENSG00000186716,0.065738934,0.053481838,309,1.229182396,1.510889362,0.22001376,286,0.515691857
ENSG00000135220,0.037716968,0.064140654,309,0.588035292,0.345785505,0.556972639,286,0.796231893
ENSG00000146535,0.038490565,0.061427115,309,0.626605451,0.392634391,0.53141772,286,0.779111761
ENSG00000198690,0.040714725,0.053619638,309,0.759324888,0.576574286,0.448283618,286,0.721114329
ENSG00000138660,0.11145634,0.056104512,309,1.986584256,3.946517006,0.047922621,286,0.228749123
ENSG00000251575,-0.107108892,0.051916969,309,-2.063080618,4.256301635,0.040007413,286,0.207272558
ENSG00000104537,-0.041813602,0.052550275,309,-0.795687602,0.633118761,0.426873531,286,0.707224203
ENSG00000156976,0.010991565,0.054281324,309,0.202492567,0.04100324,0.83967564,286,0.939367733
ENSG00000108469,0.047693322,0.052428283,309,0.909686908,0.82753027,0.363753635,286,0.656662597
ENSG00000163069,0.080232163,0.067691324,309,1.185265087,1.404853327,0.236896549,286,0.535309094
ENSG00000204175,0.029510844,0.056758814,309,0.519934122,0.270331491,0.603511688,286,0.823148775
ENSG00000172244,0.08131342,0.053356126,309,1.523975332,2.322500814,0.128619841,286,0.390343089
ENSG00000258517,-0.061440632,0.051508539,309,-1.192824203,1.422829578,0.233926876,286,0.532553104
ENSG00000187800,0.051354241,0.058413242,309,0.879154103,0.772911937,0.380055775,286,0.671037549
ENSG00000214290,-0.063376239,0.054727364,309,-1.158035662,1.341046595,0.24781561,286,0.546624783
ENSG00000280670,0.026832719,0.058711809,309,0.457024218,0.208871136,0.648000575,286,0.849054502
ENSG00000122824,0.035591093,0.053767799,309,0.661940673,0.438165455,0.508542233,286,0.765067594
ENSG00000236155,0.029382654,0.052203326,309,0.562850217,0.316800367,0.573977827,286,0.806075767
ENSG00000056558,0.032874674,0.058381522,309,0.563100662,0.317082356,0.573807514,286,0.806075767
ENSG00000171053,0.061671608,0.05292428,309,1.165280067,1.357877634,0.244876599,286,0.54361519
ENSG00000108576,0.047852498,0.051717046,309,0.925275163,0.856134128,0.355602854,286,0.650325701
ENSG00000170486,0.01158254,0.051815784,309,0.223533052,0.049967025,0.823280244,286,0.933380342
ENSG00000259642,-0.035744543,0.053517987,309,-0.667897744,0.446087397,0.504737476,286,0.762663004
ENSG00000259623,0.150572352,0.053811773,309,2.798130289,7.829533113,0.005489089,286,0.065855915
ENSG00000171843,-0.059885251,0.055920113,309,-1.070907182,1.146842192,0.28511406,286,0.585671311
ENSG00000109738,-0.056536041,0.060471913,309,-0.934914041,0.874064264,0.350621292,286,0.646307719
ENSG00000229688,-0.076637764,0.053486892,309,-1.432832625,2.05300933,0.152997828,286,0.427463165
ENSG00000110888,0.011471471,0.061414525,309,0.186787582,0.034889601,0.851959613,286,0.943663543
ENSG00000158792,0.008233713,0.05692136,309,0.14465068,0.020923819,0.885088562,286,0.955334816
ENSG00000227477,0.066555956,0.051528351,309,1.291637609,1.668327713,0.197525519,286,0.488604199
ENSG00000182518,0.113773745,0.052825007,309,2.15378568,4.638792755,0.032092512,286,0.184396115
ENSG00000177239,-0.153527609,0.057336441,309,-2.677662007,7.169873823,0.007842325,286,0.080951086
ENSG00000146909,0.131423371,0.05401086,309,2.433276761,5.920835794,0.015575613,286,0.124385609
ENSG00000261326,-0.040154116,0.058392009,309,-0.687664569,0.472882559,0.492221337,286,0.753535172
ENSG00000204852,-0.081012443,0.059772775,309,-1.355340169,1.836946973,0.176378605,286,0.459246989
ENSG00000183840,-0.090321416,0.064237917,309,-1.406045229,1.976963187,0.160796198,286,0.438877959
